,Aruba,Andorra,Afghanistan,Angola,Albania,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (developing only),East Asia & Pacific (all income levels),Europe & Central Asia (developing only),Europe & Central Asia (all income levels),Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faeroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,Indonesia,Isle of Man,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (developing only),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean (all income levels),Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Maldives,Middle East & North Africa (all income levels),Mexico,Marshall Islands,Middle income,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & North Africa (developing only),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,High income: nonOECD,Norway,Nepal,New Zealand,High income: OECD,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Puerto Rico,"Korea, Dem. Rep.",Portugal,Paraguay,Pacific island small states,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (developing only),Sub-Saharan Africa (all income levels),Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",Virgin Islands (U.S.),Vietnam,Vanuatu,West Bank and Gaza,World,Samoa,"Yemen, Rep.",South Africa,"Congo, Dem. Rep.",Zambia,Zimbabwe
1961-01-01,11.1111111111,55.3191489362,57.745917961,45.8570626454,44.9635036496,30.9442924785,2.48803827751,50.3633951964,,15.0,22.7272727273,60.0842195697,49.1206791995,,61.3317757009,,12.788222774,29.7478070175,72.8278405162,51.2790382356,10.1449275362,0.999000999001,,,3.46339324858,20.0,27.7319302132,18.010107512,44.1860465116,3.98481973435,7.72638743231,45.8772254866,7.60538059007,7.67855316594,64.6670283467,43.9258247318,46.3917525773,18.0032601152,36.4657950097,49.3081761006,15.8871189524,30.8638360176,36.0252365931,51.0478237507,16.1290322581,27.3207990599,5.51877470356,33.0540037244,11.25,43.7229437229,,55.4950877896,56.1259706644,22.6666666667,74.5810715129,45.3228476821,19.0915045303,35.7549403244,43.3306914983,,,17.0134373645,2.57973780702,56.3445654284,,66.4892552723,,52.5304268847,54.8334329297,31.1973129346,9.08007485472,12.4247400109,63.0773276646,2.14899713467,,20.1614468118,81.841855082,,51.419530632,59.4986163112,51.7786561265,48.293029872,11.1942959002,69.1233514352,64.7058823529,0.68773778168,24.6920492721,29.6296296296,6.90864724722,37.9551164283,13.7254901961,26.6333005631,35.3805296125,,60.2322206096,78.665037761,21.307484668,57.0175438596,58.8431953558,81.8696472638,36.3949525652,20.1202643071,21.1471321696,23.6136783734,70.3240284247,49.215143121,12.2846781505,19.3891464412,,44.2773307095,,19.9297530025,48.1481481481,57.1428571429,21.9054530375,7.57575757576,27.7541642854,6.7157712305,54.9364613881,26.8168604651,6.34825011082,27.868852459,27.911811646,36.168265165,34.3021770976,56.25,27.4756817095,40.6666930995,34.9223645635,85.0131752306,,,,52.3591880629,,60.4343639303,16.6666666667,25.7169906679,50.575374881,,35.0781980356,,25.9779214712,56.25,15.9592373841,23.2409006718,,90.5552408661,,59.3211933162,38.3448142039,48.7684729064,33.941450997,9.49170598082,28.3432095952,46.9360735585,14.2778993435,24.8677666377,58.3863214643,28.5025760346,68.5426540284,,2.83079820844,24.8461538462,59.9179674148,38.4771498887,39.4743379292,3.34410339257,42.1766918792,28.3844437526,21.8455743879,13.246875,25.85998793,,1.09305304067,66.3488850436,69.4475760992,19.7658001827,42.349726776,26.204379562,8.13176320815,12.0218579235,4.39276485788,63.3889033603,,53.3036076206,52.2309043015,40.0848494434,45.8080808081,44.9124811718,20.8955223881,1.96498749553,36.187309504,60.0479616307,16.6666666667,69.9859725189,,40.0029194399,39.9687050545,34.8696889388,36.4583333333,0.262820512821,,,10.3255836623,85.3488372093,10.8695652174,81.2982914354,1.05263157895,38.0158730159,56.4441993013,22.809215291,,,15.4673839946,37.5,18.9083820663,55.6642636457,47.4474747606,66.6666666667,29.3519981937,45.1328762324,,32.2957290481,87.0186264427,48.8602417742,,25.641025641,21.8037526217,34.2857142857,19.3308550186,8.61361771944,60.7973421927,35.8940496796,19.7879858657,44.2013750781,83.534609963,11.0496019056,25.971562706,28.3960191289
1962-01-01,11.1111111111,55.3191489362,57.8378212787,45.8811261731,44.9635036496,30.9441456791,2.48803827751,49.8536553282,,15.0,20.4545454545,60.3579657134,49.0115221346,,61.9158878505,,12.965590635,29.7843567251,72.8047937313,51.3875079092,10.1449275362,0.999000999001,,,3.46339324858,20.0,27.6396196806,18.6540306815,44.1860465116,3.98481973435,7.76919290285,45.8772254866,7.62143246974,7.6926291388,64.6253797743,43.8524590164,46.3917525773,18.2318985598,36.7587143504,49.9371069182,16.0140466671,30.8638360176,36.9283461018,51.0478237507,16.1290322581,27.6145710928,5.52618577075,35.4283054004,11.25,43.5064935065,,55.5466445164,56.1259706644,24.0,74.1326410196,45.6332781457,18.8517638365,35.9613174031,43.554085016,,,17.0134373645,2.5164498468,56.2995076001,,66.4932570331,,52.9055404178,54.7697959167,31.2592207305,9.14376703109,12.4247400109,62.8965275419,2.14899713467,,20.2196608065,81.7550531145,,51.419530632,59.4945466385,51.8774703557,48.293029872,11.3725490196,69.06128782,64.7058823529,0.68773778168,24.804031355,29.6296296296,6.90864724722,37.9154839629,13.7254901961,26.7226740549,35.4377824454,,60.4136429608,77.8938013775,21.307484668,57.0175438596,59.3577941538,81.9712585281,36.4066193853,20.246015959,21.1471321696,23.3364140481,70.2186256843,49.3998153278,12.3073436083,19.4164166894,,44.2861158942,,20.0147292092,48.1481481481,57.1428571429,21.5737093096,7.57575757576,28.0366198818,6.7157712305,55.7184750733,26.7960963455,6.46930447731,27.868852459,28.1867905306,36.2206061502,34.3667215385,56.25,27.220538989,40.8340978576,35.0783289518,84.8484848485,,,,52.8296814088,,60.4773532345,16.6666666667,25.7085376878,50.5048998174,,35.2571334229,,25.9820191937,53.125,16.0204425131,23.2284061237,,90.5552408661,,59.3351814644,38.3448142039,49.2610837438,35.0021213407,9.7026327804,28.1574818162,46.9360735585,14.2778993435,24.8677666377,59.1806932595,28.5025760346,68.2168246445,,2.82258506083,24.8461538462,60.2217918043,38.4343356909,39.432807494,3.34410339257,42.1923172665,28.7697177252,21.9800914716,13.35859375,26.1248575069,,1.09305304067,66.1529922622,67.7564825254,19.7658001827,42.4153005464,26.4837654166,8.16359007002,12.0218579235,4.39276485788,63.7666058869,,53.7089582489,52.622131359,40.0941531104,45.8501683502,44.9124811718,20.8955223881,1.96498749553,36.2565807703,60.0479616307,16.6666666667,69.9939426786,,40.0377004953,40.0036565036,34.8843214434,36.4583333333,0.269230769231,,,10.1671784374,85.9302325581,10.8695652174,81.4560888018,1.05263157895,38.0158730159,56.4441993013,23.449274795,,,15.4673839946,38.8888888889,18.9083820663,55.5290937178,47.6176864207,66.6666666667,29.3519981937,45.613332666,,32.4804040275,86.8072220318,48.4761370287,,25.641025641,21.8831132022,34.2857142857,19.3462164736,8.61361771944,60.7973421927,35.987345558,20.1413427562,44.2222095952,82.5454005886,11.058423943,26.0428577194,28.6157425359
1963-01-01,11.1111111111,55.3191489362,57.9144073768,45.8971685249,45.0,30.9674867886,2.48803827751,49.2839890525,,15.0,22.7272727273,60.7202270153,48.3929654336,,62.46105919,,13.1429584959,29.8209064327,72.8278405162,51.459821025,10.1449275362,0.999000999001,,,3.50723366944,20.0,27.5150004616,19.3237969213,44.1860465116,3.98481973435,7.76919290285,45.8772254866,7.63427397348,7.70670511167,64.540411507,43.493219996,46.3917525773,18.4605370045,37.0622853034,49.9371069182,16.1198197626,30.8696925329,37.3979269941,53.7345513165,16.1290322581,27.8104191148,5.53359683794,37.5977653631,11.25,43.8311688312,,55.5724228797,56.1259706644,22.6666666667,72.8817559594,45.9437086093,18.6880180036,36.1806334639,43.8095698631,,,17.0495593122,2.50138128485,56.2137898529,,66.3031733963,,53.0245231608,54.6279104026,31.30981507,9.21402541121,12.4794745484,62.7394688494,2.14899713467,,20.2778748011,81.6227834498,,51.419530632,59.3968744913,51.976284585,48.293029872,11.550802139,69.9844840962,64.7058823529,0.68773778168,24.9160134378,31.4814814815,6.90864724722,37.9130212226,13.7254901961,26.7673608008,35.5243957055,,60.595065312,77.5741419527,21.2798842993,56.4912280702,59.2474749343,82.3196400058,36.4434619754,20.3717676109,21.1471321696,24.1219963031,69.7358131311,49.3998153278,12.3186763373,19.1437142078,,44.2949010788,,20.0657149332,53.0864197531,57.1428571429,21.770682148,7.57575757576,28.3095069158,6.49913344887,55.7184750733,26.7960963455,6.58410720984,29.5081967213,28.45319968,36.3098733041,34.4791647487,56.25,32.8496252591,40.9844729364,35.2523090294,84.8484848485,,,,53.4346014249,,60.5203425388,16.6666666667,25.7337186706,50.4688906608,,35.4465757389,,25.9861169162,50.0,16.0770572574,23.2567502375,,90.5552408661,,59.3478979628,38.3457844184,49.2610837438,35.5324565125,10.0873535231,28.024897384,46.9360735585,14.2778993435,24.8677666377,61.5050012627,28.818348014,67.8021327014,,2.81437191323,24.9160839161,60.3585127796,38.4319484363,39.4488842117,3.34410339257,42.2041710085,28.9279784143,22.1146085553,13.6171875,26.3930798632,,1.09305304067,65.8983316465,68.2074408117,19.7658001827,42.4808743169,26.7807701988,8.25907065563,12.0218579235,4.39276485788,63.9228965877,,54.1143088772,52.6660659483,40.1043871442,45.8922558923,45.4318807459,19.4029850746,1.96498749553,36.3535605431,60.3357314149,16.6666666667,70.0019128383,,40.1583402999,40.1243647323,34.8976628447,36.4583333333,0.262820512821,,,9.70171077643,85.6976744186,10.8695652174,81.8424202851,1.05263157895,38.0158730159,56.4441993013,24.3888116816,,,15.4673839946,40.2777777778,19.1033138402,55.3939237899,48.55579954,66.6666666667,30.4809212012,46.3340173165,,32.6892983374,86.5215403954,48.197939504,,28.2051282051,21.9624737827,40.0,19.3615779287,8.61361771944,60.7973421927,36.1047937665,20.1413427562,44.2449381594,81.6056516829,11.0716569992,26.1020460324,28.8354659429
1964-01-01,11.1111111111,55.3191489362,58.0109058604,45.9212320526,44.8905109489,30.9769553519,2.48803827751,48.7073800832,,15.0,20.4545454545,61.0505968265,48.320194057,,62.5,,13.3203263569,29.8574561404,73.1351309826,52.1739130435,10.1449275362,0.999000999001,,,3.50723366944,20.0,27.5805409397,19.8657835356,44.1860465116,4.55407969639,7.81199837339,45.8772254866,7.65674660503,7.72067111599,64.5919516066,43.2705929974,46.3917525773,18.6918653131,37.3658562565,50.251572327,16.2467474773,30.8726207906,37.8503830554,53.7345513165,16.1290322581,29.0834312573,5.53853754941,44.2737430168,11.25,43.6147186147,,55.7328215851,56.1259706644,22.6666666667,72.4097238612,46.2541390728,18.5427460596,36.4036158836,44.0644564042,,,17.0495593122,2.5174544176,55.9395843395,,65.5348353275,,52.9791099001,54.4392407824,31.347409475,9.27673265701,12.4794745484,62.2920342023,2.14899713467,,20.3360887957,81.4409126607,,51.419530632,59.2992023441,52.0750988142,48.293029872,11.5864527629,69.7517455392,64.7058823529,0.68773778168,25.0279955207,31.4814814815,6.90864724722,37.9050889417,12.7450980392,26.8120475467,35.5853439025,,60.7764876633,77.5186049095,21.2798842993,55.7894736842,59.435152143,82.2470605313,36.4803045654,20.2688798957,21.1471321696,24.2606284658,69.5726088878,49.215143121,12.3640072529,19.170984456,,44.3036862635,,20.3659641967,53.0864197531,57.1428571429,22.7140783745,7.57575757576,28.5580281023,6.28249566724,56.6959921799,26.7649501661,6.70231992453,29.5081967213,28.6981346676,36.3662786462,34.5522698208,56.25,33.5353213204,41.1851414994,35.4078841715,84.9143610013,,,,54.017116996,,60.563331843,16.6666666667,25.7411928845,50.4380256694,,35.6228730016,,25.9902146387,46.875,16.2499617468,23.262766131,,90.5539535003,,59.3580711615,38.3457844184,49.2610837438,36.0627916843,10.2784964237,27.8986682387,46.9409321138,14.3326039387,24.8677666377,62.5526422697,28.9845437926,67.1800947867,,2.78973247041,24.8461538462,60.4458622916,38.4224153757,39.4359450484,3.34733441034,42.2192575894,30.8037567455,22.1684153888,13.803125,27.3318581104,,1.11513492028,65.7220281433,65.9526493799,19.7658001827,42.5464480874,27.1130128366,8.25907065563,12.0218579235,4.39276485788,64.001041938,,54.5196595055,53.1141987597,40.1178774614,45.9351851852,45.4318807459,19.4029850746,1.96498749553,36.4228318094,60.3357314149,16.6666666667,70.0098829981,,40.1962018794,40.162223686,34.9105738782,36.4583333333,0.294871794872,,,9.60910464493,85.8720930233,10.8695652174,80.8248993362,1.05263157895,38.0158730159,56.4441993013,24.8390064397,,,15.4673839946,40.2777777778,19.1033138402,55.7994335736,48.4544521393,66.6666666667,30.4809212012,49.4119413443,,32.8534613128,86.5786767227,47.9325163556,,28.2051282051,22.0441018083,45.7142857143,19.3769393837,8.61361771944,60.6312292359,36.207981588,20.1413427562,44.2638786295,80.5793469569,11.0848900554,26.1760314236,29.0551893499
1965-01-01,11.1111111111,55.3191489362,58.0139693043,45.9372744044,45.1459854015,31.0003698612,2.5,48.1530608143,,15.0,25.0,61.5669786392,48.320194057,,63.2398753894,,13.4976942178,29.894005848,74.0339555965,52.3637349724,10.1449275362,0.999000999001,,,3.50723366944,20.0,27.6146958368,20.3867128332,44.1860465116,4.55407969639,7.83340110866,45.8789899952,7.6727984847,7.7348570574,64.4029405382,43.0479659988,46.3917525773,18.9218486898,37.7706175272,50.5660377358,16.373675192,30.8726207906,38.7634069401,56.4212788823,16.1290322581,30.4543674109,5.48418972332,42.3463687151,11.25,43.5064935065,,55.9505055423,56.1259706644,24.0,71.5836676894,46.5645695364,18.5440056429,36.6678197281,44.399483162,,,17.0856812599,2.68421316992,55.7640413636,,65.4167833847,,53.2924613987,54.2285373108,31.3506418911,9.32893397682,12.205801861,62.0947977048,2.14899713467,,20.3943027904,80.9531682718,,51.419530632,59.2055998698,52.1739130435,48.293029872,11.5864527629,67.3235065943,64.7058823529,0.68773778168,25.1399776036,31.4814814815,6.90864724722,37.9120720113,12.7450980392,26.8567342926,35.6444191067,,60.9579100145,77.2383914686,21.2522839305,56.1403508772,59.5915498169,82.1889969517,36.5171471554,20.3946315477,21.1471321696,23.752310536,69.497806943,46.8144044321,12.3753399819,19.1000818107,,44.3124714481,,20.5472467709,53.0864197531,57.1428571429,23.6160066349,7.57575757576,28.7682227519,6.28249566724,58.2600195503,26.7649501661,6.81712265706,29.5081967213,28.9056019761,36.4201065912,34.6108354082,56.25,34.3804815819,41.3724515379,35.5695150142,84.9143610013,,,,54.7116547923,,60.6063211473,16.6666666667,25.7640604201,50.4020165128,,35.810400925,,25.9943123612,43.75,16.1933470025,23.2913416252,,90.5552408661,,59.3707876599,38.3457844184,49.7536945813,38.215952482,10.9401917516,27.7337595028,46.9409321138,14.3326039387,24.8677666377,64.8573514718,29.2338374605,66.7950236967,,2.76783074345,24.8461538462,60.20280278,38.4302377833,39.4404415147,3.34733441034,42.236499396,31.474418846,22.3029324724,13.8671875,27.2648025213,,1.11513492028,65.1212902805,68.6583990981,19.7658001827,42.6120218579,27.4226025673,8.40229153405,12.0218579235,4.39276485788,64.2137709473,,54.9250101338,53.3558390011,40.1276463118,45.9772727273,45.95128032,19.4029850746,1.96498749553,36.4921030756,60.4316546763,16.6666666667,70.0178531578,,40.2878104883,40.2537234964,34.9187508661,37.5,0.301282051282,,,9.38002631964,86.2790697674,10.8695652174,77.8049842203,1.05263157895,38.0158730159,56.5361279647,25.3283485682,,,15.4673839946,41.6666666667,19.1033138402,55.6642636457,48.4596494419,66.6666666667,30.4809212012,49.4019318352,,33.0410970113,86.2758541881,47.5897918541,,28.2051282051,22.1234623888,45.7142857143,19.3923008387,9.26989335521,60.6312292359,36.3200637868,21.9081272085,44.2828190996,79.6395980513,11.0937120928,26.2486716259,29.2232131317
1966-01-01,11.1111111111,55.3191489362,58.0721747388,45.9613379321,45.2554744526,31.0069024359,2.51196172249,47.849043918,,15.0,25.0,61.7203181339,47.7258944815,,63.1230529595,,13.7637460092,29.9342105263,74.1338249981,52.4450872277,10.1449275362,0.999000999001,,,3.55107409031,20.0,27.6479276285,20.9489192572,44.1860465116,4.36432637571,7.8762065792,45.8789899952,7.68885036438,7.74882306172,64.4417920165,42.8987047156,46.3917525773,19.1491422024,38.1540755732,50.5660377358,16.5006029066,30.8726207906,38.7742226228,56.4212788823,16.1290322581,32.0211515864,5.51877470356,41.9925512104,11.25,43.29004329,,55.9419127546,56.1259706644,25.3333333333,71.4420580599,46.875,18.5440056429,36.9192352628,44.6080583619,,,17.0856812599,2.79270681601,55.6050942729,,64.3403097363,,53.378746594,54.1120509215,31.3521878292,9.38770150038,12.205801861,61.8117268055,2.14899713467,,20.452516785,80.808498326,,51.419530632,59.1079277226,52.2727272727,48.293029872,11.7290552585,70.5197827773,64.7058823529,0.68773778168,25.2519596865,31.4814814815,6.93406537543,37.9291172995,12.7450980392,26.9461077844,35.7792745859,,61.1393323657,76.9581157649,21.2246835618,54.3859649123,59.7102775134,81.7970677892,36.5232875871,20.406063516,21.1471321696,24.2606284658,69.3788038489,47.7377654663,12.3980054397,18.8055631306,,44.3212566328,,20.5472467709,53.0864197531,57.1428571429,23.9995853203,7.57575757576,28.9841689965,6.32582322357,58.2600195503,26.7338039867,6.93533537174,29.5081967213,29.1188488733,36.5550729765,34.7860565799,56.25,35.1618561633,41.2960732357,35.6944328665,85.0790513834,,,,55.4241161446,,60.6493104516,16.6666666667,25.7646832713,50.3685794388,,35.9226791807,,25.9975905392,43.75,16.4335771338,23.2882179882,,90.5552408661,,59.3784175589,38.3457844184,48.7684729064,38.7462876538,10.9636280627,27.7230212595,46.9409321138,14.3326039387,24.8677666377,62.0419974307,29.7490443743,66.4988151659,,2.75140444824,24.8461538462,60.1116554631,38.4488124111,39.4603437115,3.34733441034,42.2548188156,32.0309256953,22.4374495561,13.80859375,27.2580969624,,1.12838404805,65.1245551601,65.5016910936,19.7658001827,42.6775956284,27.7372262774,8.41820496499,12.0218579235,4.39276485788,64.4047929148,,55.3303607621,53.540782701,40.1378803455,46.0185185185,45.95128032,19.4029850746,1.96498749553,36.5613743419,59.9520383693,16.6666666667,70.0258233175,,40.2855154617,40.2516005565,34.9398388875,37.5,0.282051282051,,,9.25330213969,86.8023255814,10.8695652174,74.1647622157,1.05263157895,38.0158730159,56.5361279647,25.8568380669,,,15.4673839946,43.0555555556,19.1033138402,55.5290937178,48.7039226641,66.6666666667,32.7387672161,49.4719983985,,33.2473052894,86.3272768826,47.5545258414,,28.2051282051,22.2028229692,45.7142857143,19.4076622938,9.26989335521,60.7973421927,36.4104196348,21.9081272085,44.3036536167,79.5035817623,11.1025341303,26.3751193855,29.4946361639
1967-01-01,11.1111111111,55.3191489362,58.1732683883,45.9854014599,45.401459854,31.058208837,2.51196172249,47.3941147883,,15.0,22.7272727273,62.0553740416,47.6288659794,,64.8753894081,,14.1184817311,29.9707602339,74.4795267727,52.9964747356,10.1449275362,0.999000999001,,,3.55107409031,20.0,27.6820825256,21.4867183369,44.1860465116,4.36432637571,7.8762065792,45.8789899952,7.70490224405,7.70923438804,64.3382253208,42.7241449099,46.3917525773,19.4450272483,38.5375336192,50.786163522,16.6486852404,30.8726207906,38.7769265435,56.4212788823,16.1290322581,32.0407363886,5.51630434783,43.0260707635,11.25,43.3982683983,,55.6010655057,56.1259706644,25.3333333333,71.3476516403,47.1854304636,18.5792739762,37.1819323846,44.8842790188,,,17.1218032076,2.81380280275,55.5689982226,,64.7925087038,,53.4514078111,54.0663839073,31.4056632352,9.43366492662,12.096332786,61.4154275466,2.14899713467,,20.3166841309,80.8250320341,,51.419530632,59.0102555755,52.4703557312,48.6486486486,11.7290552585,70.6982156711,64.7058823529,0.68773778168,25.4572601717,31.4814814815,6.93406537543,37.9852944019,12.7450980392,27.0354812763,35.8175950054,,61.320754717,76.8222222222,21.2246835618,54.5614035088,59.8034434395,82.0728697924,36.5662706088,20.5318151679,21.1471321696,24.2606284658,69.2904015504,47.7377654663,12.4320036265,18.6473956913,,44.3300418175,,20.5585769318,46.9135802469,57.1428571429,24.2172921418,7.57575757576,29.170991256,6.32582322357,59.2375366569,26.7338039867,7.05013810428,31.1475409836,29.3070841018,36.5893721828,34.818940274,56.25,35.9591771647,41.4318094052,35.8371515768,85.0790513834,,,,55.8722050455,,60.6922997558,16.6666666667,25.8228753657,50.3299981995,,36.0929960104,,26.0025078062,43.75,16.4748905958,23.3613342326,,90.5552408661,,59.4114804547,38.3457844184,51.724137931,38.2371658888,11.1626845229,27.6899847254,46.9445760303,14.3326039387,24.8677666377,63.916103956,29.7490443743,66.3210900474,,2.7377158689,24.9440559441,60.172420341,38.5104118767,39.5089277083,3.35379644588,42.2505083639,31.4718244085,22.4509012645,13.815625,27.8448333669,,1.22775250629,64.7066505599,64.0360766629,19.7658001827,42.7431693989,27.9914422351,8.30681094844,12.0218579235,4.39276485788,64.4178171399,,55.7357113904,53.5451761599,40.1471840126,46.0648148148,46.470679894,19.4029850746,1.96498749553,36.6306456082,59.520383693,16.6666666667,70.0337934772,,40.3778794709,40.3438548702,34.932953003,37.5,0.275641025641,,,9.22405809816,87.0348837209,10.8695652174,74.1647622157,1.05263157895,38.0158730159,56.5361279647,26.3461801953,,,15.6018829859,43.0555555556,19.1033138402,55.3939237899,48.4648467445,66.6666666667,32.7387672161,49.487012662,,33.4348388991,86.3272768826,47.5279944448,,28.2051282051,22.2957882206,42.8571428571,19.484469569,9.26989335521,60.9634551495,36.5254107149,21.9081272085,44.3169119458,79.2851313588,11.1157671864,26.4477595878,29.7143595709
1968-01-01,11.1111111111,55.3191489362,58.1748001103,46.0094649876,45.2554744526,31.0871283249,2.51196172249,47.2231052841,,15.0,22.7272727273,61.8071410906,47.5682231656,,65.2647975078,,14.3845335225,30.0073099415,74.2797879696,53.1591792461,10.1449275362,0.999000999001,,,3.55107409031,20.0,27.7153143174,22.1607917551,44.1860465116,4.55407969639,7.91901204974,45.8789899952,7.72095412373,7.66953574582,64.4733808071,42.655838899,46.3917525773,19.7409122943,38.9209916651,50.786163522,16.754458336,30.8726207906,38.7787291573,56.4212788823,16.1290322581,33.607520564,5.52124505929,44.0130353818,11.25,43.3982683983,,55.237304156,56.1259706644,25.3333333333,71.2060420109,47.392384106,18.5591206429,37.4311129471,44.9671853761,,,17.1037422338,2.81380280275,55.2464986831,,64.3463123774,,53.5603996367,53.838447776,31.4273063693,9.47536032043,11.986863711,60.5917825431,2.14899713467,,20.3748981255,80.2959533749,,51.419530632,58.9125834283,52.4703557312,48.6486486486,11.7290552585,70.9309542281,64.7058823529,0.68773778168,25.5692422546,31.4814814815,6.94423262671,37.9091867563,12.7450980392,27.0801680222,35.8989942586,,61.5021770682,76.7085231692,21.2246835618,54.7368421053,59.9907843091,82.3631876905,36.5969727672,20.5432471363,21.1471321696,24.0757855823,69.2087994288,47.7377654663,12.4546690843,18.5355876738,,44.3388270021,,20.2639927487,46.9135802469,57.1428571429,24.2898610823,7.57575757576,29.4659434995,6.3691507799,60.2150537634,26.7130398671,7.16948747968,31.1475409836,29.5971596709,36.6604984269,34.8995868544,56.25,37.0116408866,41.4927255104,36.0056004277,83.4321475626,,,,56.5443383967,,60.7352890601,16.6666666667,25.852950179,50.2939890429,,36.2835068541,,26.0025078062,43.75,16.4764207241,23.3965040717,,90.5552408661,,59.5386454386,38.3457844184,54.6798029557,39.3190496394,11.592147314,27.6969426687,46.9445760303,14.3873085339,25.4022262572,63.8711749399,29.7490443743,65.9656398104,,2.72128957368,24.9440559441,60.1572291216,38.4265388154,39.4383992282,3.36025848142,42.236499396,31.4380967206,22.5854183481,13.890625,27.76436666,,1.29178995716,64.569525613,63.8105975197,19.7658001827,42.7650273224,28.2330732444,8.2908975175,12.0218579235,4.39276485788,64.9995658592,,56.059991893,53.6652640375,40.1639306133,46.1056397306,47.35365917,17.9104477612,1.96498749553,36.7691881408,59.4244604317,16.6666666667,70.0417636369,,40.4380775003,40.4039814057,34.9221938084,37.5,0.275641025641,,,9.06808987669,87.0930232558,10.8695652174,73.0275329198,1.05263157895,38.0158730159,56.5361279647,26.8159486387,,,15.6018829859,43.0555555556,19.1033138402,55.258753862,48.8559437652,66.6666666667,32.7387672161,49.6721885792,,33.6898733756,86.1158724717,47.5812756033,,28.2051282051,22.4000906978,42.8571428571,19.5612768441,9.26989335521,60.9634551495,36.6155043838,22.2614840989,44.3263821808,79.1285065411,11.1378222801,26.5473035688,29.9340829779
